time,name,status
0.26666666666666666,fattyAcidSynthesis,triggered
0.26666666666666666,lipidTransport,triggered
0.26666666666666666,adiposeLipolysis,stopped
0.2833333333333333,glycogenSynthaseStep,stopped
0.2833333333333333,glycogenPhosphorylaseStep,triggered
0.2833333333333333,fattyAcidSynthesis,stopped
0.2833333333333333,lipidTransport,stopped
0.2833333333333333,adiposeLipolysis,triggered
0.2833333333333333,aminoAcidSynthesisTransport,stopped
0.2833333333333333,plasmaProteinSynthesis,stopped
0.2833333333333333,coagulationFactorSynthesis,stopped
0.3,glycogenSynthaseStep,triggered
0.3,glycogenPhosphorylaseStep,stopped
0.3,fattyAcidSynthesis,triggered
0.3,lipidTransport,triggered
0.3,adiposeLipolysis,stopped
0.31666666666666665,glycogenSynthaseStep,stopped
0.31666666666666665,glycogenPhosphorylaseStep,triggered
0.31666666666666665,fattyAcidSynthesis,stopped
0.31666666666666665,lipidTransport,stopped
0.31666666666666665,adiposeLipolysis,triggered
0.3333333333333333,glycogenSynthaseStep,triggered
0.3333333333333333,glycogenPhosphorylaseStep,stopped
0.3333333333333333,fattyAcidSynthesis,triggered
0.3333333333333333,lipidTransport,triggered
0.3333333333333333,adiposeLipolysis,stopped
0.36666666666666664,ass1_Citrulline_to_ASP_Argininosuccinate,stopped
0.4166666666666667,asl_Argininosuccinate_to_Arginine_Fumarate,stopped
0.4166666666666667,arg1_Arginine_to_Urea_Ornithine,stopped
0.5,glycogenSynthaseStep,stopped
0.5,glycogenPhosphorylaseStep,triggered
0.5,fattyAcidSynthesis,stopped
0.5,lipidTransport,stopped
0.5,adiposeLipolysis,triggered
0.5166666666666667,glycogenSynthaseStep,triggered
0.5166666666666667,glycogenPhosphorylaseStep,stopped
0.5166666666666667,fattyAcidSynthesis,triggered
0.5166666666666667,lipidTransport,triggered
0.5166666666666667,adiposeLipolysis,stopped
0.6666666666666666,glycogenSynthaseStep,stopped
0.6666666666666666,glycogenPhosphorylaseStep,triggered
0.6666666666666666,fattyAcidSynthesis,stopped
0.6666666666666666,lipidTransport,stopped
0.6666666666666666,adiposeLipolysis,triggered
0.6833333333333333,glycogenSynthaseStep,triggered
0.6833333333333333,glycogenPhosphorylaseStep,stopped
0.6833333333333333,fattyAcidSynthesis,triggered
0.6833333333333333,lipidTransport,triggered
0.6833333333333333,adiposeLipolysis,stopped
0.7166666666666667,fattyAcidSynthesis,stopped
0.9166666666666666,glycogenSynthaseStep,stopped
0.9166666666666666,glycogenPhosphorylaseStep,triggered
0.9166666666666666,lipidTransport,stopped
0.9166666666666666,adiposeLipolysis,triggered
0.9333333333333333,glycogenSynthaseStep,triggered
0.9333333333333333,glycogenPhosphorylaseStep,stopped
0.9333333333333333,lipidTransport,triggered
0.9333333333333333,adiposeLipolysis,stopped
1.0,glycogenSynthaseStep,stopped
1.0,glycogenPhosphorylaseStep,triggered
1.0,lipidTransport,stopped
1.0,adiposeLipolysis,triggered
1.0166666666666666,glycogenPhosphorylaseStep,stopped
1.0166666666666666,lipidTransport,triggered
1.0166666666666666,adiposeLipolysis,stopped
1.0333333333333334,glycogenPhosphorylaseStep,triggered
1.0333333333333334,lipidTransport,stopped
1.0333333333333334,adiposeLipolysis,triggered
1.05,glycogenSynthaseStep,triggered
1.05,glycogenPhosphorylaseStep,stopped
1.05,lipidTransport,triggered
1.05,adiposeLipolysis,stopped
1.0666666666666667,glycogenSynthaseStep,stopped
1.0833333333333333,glycogenPhosphorylaseStep,triggered
1.0833333333333333,lipidTransport,stopped
1.0833333333333333,adiposeLipolysis,triggered
1.1,glycogenSynthaseStep,triggered
1.1,glycogenPhosphorylaseStep,stopped
1.1,lipidTransport,triggered
1.1,adiposeLipolysis,stopped
1.1166666666666667,glycogenSynthaseStep,stopped
1.1166666666666667,lipidTransport,stopped
1.1166666666666667,adiposeLipolysis,triggered
1.1333333333333333,glycogenPhosphorylaseStep,triggered
1.15,glycogenSynthaseStep,triggered
1.15,glycogenPhosphorylaseStep,stopped
1.15,lipidTransport,triggered
1.15,adiposeLipolysis,stopped
1.1666666666666667,glycogenSynthaseStep,stopped
1.1666666666666667,glycogenPhosphorylaseStep,triggered
1.1666666666666667,lipidTransport,stopped
1.1666666666666667,adiposeLipolysis,triggered
1.1833333333333333,glycogenSynthaseStep,triggered
1.1833333333333333,glycogenPhosphorylaseStep,stopped
1.1833333333333333,lipidTransport,triggered
1.1833333333333333,adiposeLipolysis,stopped
1.2,glycogenSynthaseStep,stopped
1.2166666666666666,glycogenPhosphorylaseStep,triggered
1.2166666666666666,lipidTransport,stopped
1.2166666666666666,adiposeLipolysis,triggered
1.2333333333333334,glycogenSynthaseStep,triggered
1.2333333333333334,glycogenPhosphorylaseStep,stopped
1.2333333333333334,lipidTransport,triggered
1.2333333333333334,adiposeLipolysis,stopped
1.25,glycogenSynthaseStep,stopped
1.25,glycogenPhosphorylaseStep,triggered
1.25,lipidTransport,stopped
1.25,adiposeLipolysis,triggered
1.2666666666666666,glycogenSynthaseStep,triggered
1.2666666666666666,glycogenPhosphorylaseStep,stopped
1.2666666666666666,lipidTransport,triggered
1.2666666666666666,adiposeLipolysis,stopped
1.2833333333333334,glycogenSynthaseStep,stopped
1.2833333333333334,lipidTransport,stopped
1.2833333333333334,adiposeLipolysis,triggered
1.3,glycogenPhosphorylaseStep,triggered
1.3166666666666667,glycogenPhosphorylaseStep,stopped
1.3166666666666667,lipidTransport,triggered
1.3166666666666667,adiposeLipolysis,stopped
1.3333333333333333,glycogenPhosphorylaseStep,triggered
1.3333333333333333,lipidTransport,stopped
1.3333333333333333,adiposeLipolysis,triggered
1.35,glycogenSynthaseStep,triggered
1.35,glycogenPhosphorylaseStep,stopped
1.35,lipidTransport,triggered
1.35,adiposeLipolysis,stopped
1.3666666666666667,glycogenSynthaseStep,stopped
1.3666666666666667,lipidTransport,stopped
1.3666666666666667,adiposeLipolysis,triggered
1.3833333333333333,glycogenPhosphorylaseStep,triggered
2.1333333333333333,ketogenesis,triggered
2.2333333333333334,betaOxidation,triggered
2.2666666666666666,betaOxidation,stopped
2.7666666666666666,betaOxidation,triggered
2.783333333333333,betaOxidation,stopped
2.9,branchingEnzymeStep,stopped
2.9,glycogenPhosphorylaseStep,stopped
2.9,debranchingEnzymeStep,stopped
2.9833333333333334,pgm_G6P_to_G1P,stopped
2.9833333333333334,udpGlucoseSynthesis,stopped
2.9833333333333334,glycolysis_middle_steps,stopped
3.0,pgm_G6P_to_G1P,triggered
3.0,udpGlucoseSynthesis,triggered
3.0,glycolysis_middle_steps,triggered
3.033333333333333,betaOxidation,triggered
3.05,betaOxidation,stopped
3.283333333333333,betaOxidation,triggered
3.3,betaOxidation,stopped
3.5166666666666666,ketogenesis,stopped
3.55,glycogenSynthaseStep,triggered
3.55,fattyAcidSynthesis,triggered
3.55,lipidTransport,triggered
3.55,adiposeLipolysis,stopped
3.566666666666667,branchingEnzymeStep,triggered
3.566666666666667,debranchingEnzymeStep,triggered
3.6666666666666665,glycogenSynthaseStep,stopped
3.6666666666666665,glycogenPhosphorylaseStep,triggered
3.6666666666666665,fattyAcidSynthesis,stopped
3.6666666666666665,lipidTransport,stopped
3.6666666666666665,adiposeLipolysis,triggered
3.7,ketogenesis,triggered
3.7333333333333334,betaOxidation,triggered
3.75,betaOxidation,stopped
3.8333333333333335,branchingEnzymeStep,stopped
3.8333333333333335,glycogenPhosphorylaseStep,stopped
3.8333333333333335,debranchingEnzymeStep,stopped
3.95,betaOxidation,triggered
3.966666666666667,betaOxidation,stopped
4.15,hexokinase_or_glucokinase,stopped
4.15,pgm_G6P_to_G1P,stopped
4.15,udpGlucoseSynthesis,stopped
4.15,glycolysis_middle_steps,stopped
4.2,betaOxidation,triggered
4.216666666666667,betaOxidation,stopped
4.583333333333333,betaOxidation,triggered
4.6,betaOxidation,stopped
4.833333333333333,betaOxidation,triggered
4.85,betaOxidation,stopped
5.083333333333333,betaOxidation,triggered
5.1,betaOxidation,stopped
5.35,betaOxidation,triggered
5.366666666666666,betaOxidation,stopped
5.583333333333333,betaOxidation,triggered
5.6,betaOxidation,stopped
5.866666666666666,betaOxidation,triggered
5.883333333333334,betaOxidation,stopped
